catalog_id,name,slug,catalog_url,website_url,tagline,description,categories,is_featured,is_affiliate,published_at,updated_at
cmiuc397d00www171ma195zub,Michigan & Great Lakes Data,michigan-great-lakes-data,https://geospatialcatalog.com/michigan-great-lakes-data,https://libguides.lib.msu.edu/c.php?g=356116&p=2402194,A comprehensive guide to GIS data resources for Michigan and the Great Lakes region.,"This resource provides a curated collection of geospatial data portals and datasets specifically focused on Michigan and the Great Lakes. It includes links to state-level open data, imagery, transportation data, and various water-related resources. The guide also features data for specific regions like Southeast Michigan and the City of Detroit.",Data,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:33:03.285Z
cmiubzg9u00edw171eqfu8alo,Microsoft Buildings,microsoft-buildings,https://geospatialcatalog.com/microsoft-buildings,https://github.com/microsoft/buildings,A global dataset providing quarterly estimates of building density and height using machine learning.,"This repository offers a global dataset of building density and height, generated quarterly by applying machine learning models to PlanetScope basemaps. It provides a global public layer and detailed data for five high-growth locations, distributed as Cloud-Optimized GeoTIFFs (COGs). The resource supports both data exploration and model training for users interested in urban development analysis.",Data|Open Source Software,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:30:05.729Z
cmiuc23xr00o6w171brlnm2jq,Microsoft GlobalMLBuildingFootprints,microsoft-globalmlbuildingfootprints,https://geospatialcatalog.com/microsoft-globalmlbuildingfootprints,https://github.com/microsoft/GlobalMLBuildingFootprints,"Worldwide building footprints derived from satellite imagery, freely available for global use.","This GitHub repository provides access to 1.4 billion open building footprints detected by Bing Maps. The data is derived from various satellite imagery sources, including Maxar, Airbus, and IGN France, spanning 2014 to 2024. It is released under the ODbL license, allowing free download and use.",Data,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:32:10.903Z
cmiubzsww00grw1710ihvgw6d,Mines GIS Data,mines-gis-data,https://geospatialcatalog.com/mines-gis-data,https://libguides.mines.edu/maps/gis,"A comprehensive guide to GIS software and geospatial data resources, with a focus on Colorado and U.S. datasets.","This resource from Colorado School of Mines provides an overview of available GIS software, including Esri ArcPRO and open-source QGIS. It also serves as a curated portal to numerous geospatial data sources, categorized for Colorado-specific and broader U.S. data. The guide is valuable for students and researchers seeking GIS tools and data for various projects.",Data,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:30:23.147Z
cmiuc0dfw00ltw1716q9n2vcj,Minnesota Geospatial Commons,minnesota-geospatial-commons,https://geospatialcatalog.com/minnesota-geospatial-commons,https://gisdata.mn.gov/,A collaborative space for users and publishers of Minnesota's geospatial resources.,"The Minnesota Geospatial Commons serves as a central hub for accessing foundational geospatial data and resources pertinent to the state of Minnesota. It fosters collaboration among various users, including researchers, developers, and planners, by providing a platform for sharing critical GIS data.",Data,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:30:47.661Z
cmiuc1rw000mcw1714toqch9v,Mississauga Open Data,mississauga-open-data,https://geospatialcatalog.com/mississauga-open-data,http://data.mississauga.ca/,Explore a comprehensive collection of geospatial and non-geospatial data provided by the City of Mississauga.,"The Mississauga Open Data Hub serves as a central repository for various datasets from the City of Mississauga. It provides public access to information across multiple categories, enabling users to discover, analyze, and utilize city data for various purposes.",Data,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:31:55.318Z
cmiuc2nr700shw1710t776ttk,Mississippi Geospatial Data Catalog,mississippi-geospatial-data-catalog,https://geospatialcatalog.com/mississippi-geospatial-data-catalog,https://opendata.gis.ms.gov/,"Discover, analyze, and download geospatial data from Mississippi's official open data catalog.","The Mississippi Geospatial Data Catalog provides a public platform for exploring, analyzing, and downloading open geospatial data for the state of Mississippi. Users can access data in various formats like CSV, KML, GeoJSON, and GeoTIFF, and utilize API links for GeoServices, WMS, and WFS. The platform also supports data visualization through charts and thematic maps, encouraging the creation of StoryMaps and Web Maps.",Data|Tooling,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:32:35.499Z
cmiuc1ski00mjw171ttcq3elz,MIT Libraries GIS Data for Massachusetts,mit-libraries-gis-data-for-massachusetts,https://geospatialcatalog.com/mit-libraries-gis-data-for-massachusetts,https://libguides.mit.edu/gis/mass,A curated guide to Geographic Information Systems (GIS) data resources for Massachusetts.,This LibGuide from MIT Libraries provides a centralized resource for discovering and accessing various GIS datasets relevant to the state of Massachusetts. It aims to assist researchers and students in locating essential geospatial information for their projects.,Data,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:31:55.443Z
cmkgmmhlb000004l70si3t1wq,Model My Watershed,model-my-watershed,https://geospatialcatalog.com/model-my-watershed,https://modelmywatershed.org/,"An online platform for exploring human impacts on watersheds, analyzing data, and simulating water quality scenarios.","This platform allows users to analyze mapped watershed data, visualize monitoring information, and run model simulations. It helps in understanding the effects of human activities and different conservation or development scenarios on water quality.",Data|Tooling,False,False,2026-01-16T08:38:51.915Z,2026-01-16T08:38:51.934Z
cmiubzxmv00hww171s59qbpaa,MODIS Web,modis-web,https://geospatialcatalog.com/modis-web,https://modis.gsfc.nasa.gov/,The MODIS Web provides comprehensive access to Moderate Resolution Imaging Spectroradiometer (MODIS) data products from NASA.,"This website serves as a central hub for data collected by the MODIS instruments aboard NASA's Terra and Aqua satellites. It offers a wide array of raw and processed data products covering Earth's atmosphere, land, cryosphere, and oceans. Users can access scientifically validated data for various environmental and climate research applications.",Data,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:30:28.321Z
cmiubzfa000dww171mdn6bixx,MondoGIS,mondogis,https://geospatialcatalog.com/mondogis,http://www.mondogis.com/geodata.html,A comprehensive collection of freely downloadable GIS data from various Italian national and regional sources.,"MondoGIS serves as a valuable Italian online resource, curating and providing direct links to a wide array of geospatial data freely available from national entities, regional governments, and open-source initiatives. It acts as a central hub for users seeking diverse GIS datasets, from administrative boundaries to seismic information.",Data,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:30:05.548Z
cmiuc34tq00vww171z44bu1q4,Montana Cadastral,montana-cadastral,https://geospatialcatalog.com/montana-cadastral,http://svc.mt.gov/msl/mtcadastral,Provides informational cadastral data for properties across Montana.,"This service from the Montana State Library offers cadastral information for various properties within the state. It explicitly states that the data is for informational purposes only and not suitable for legal, engineering, or surveying uses. Consumers are advised to consult primary data sources for verification.",Data,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:32:58.516Z
cmiuc1rxe00mgw171zk0pjqv3,Montana State Library GeoInfo,montana-state-library-geoinfo,https://geospatialcatalog.com/montana-state-library-geoinfo,https://msl.mt.gov/geoinfo/,"Providing access to Montana's geospatial information, data, and research resources.","The Montana State Library's Geographic Information page serves as a central hub for geospatial data and resources related to the state. It offers access to various government publications, research materials, and supports the Montana Geospatial Information Advisory Council.",Data,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:31:55.406Z
cmiuc1qrx00lxw1715zdgkp3j,Montana State Library Geoinfo,montana-state-library-geoinfo-1,https://geospatialcatalog.com/montana-state-library-geoinfo-1,https://msl.mt.gov/geoinfo/data/,The Montana State Library provides access to a wide range of geospatial data and resources for the state of Montana.,"This platform serves as the central hub for discovering and accessing geospatial information maintained by the Montana State Library. It offers links to various data categories, supporting state, local, and federal government information. The site is a key resource for researchers and the public seeking geographical data related to Montana.",Data,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:31:53.852Z
cmiuc041q00j9w171to6fmo0i,MRLC,mrlc,https://geospatialcatalog.com/mrlc,https://www.mrlc.gov/data?f%5B0%5D=region%3Aalaska,Providing consistent and accurate national land cover data for the United States.,"The Multi-Resolution Land Characteristics Consortium (MRLC) is a group of federal agencies producing the National Land Cover Database (NLCD). It offers comprehensive land cover and land cover change data, essential for environmental monitoring and research across the U.S.",Data,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:30:37.584Z
cmiuc07yp00kaw171rk7nijb3,MRLC,mrlc-1,https://geospatialcatalog.com/mrlc-1,https://www.mrlc.gov/data,Provides national land cover data and related geospatial products for the United States.,"The Multi-Resolution Land Characteristics (MRLC) Consortium offers access to comprehensive land cover data, including the National Land Cover Database (NLCD). This consortium is a partnership of federal agencies that produce consistent and timely land cover information.",Data,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:30:42.667Z
cmiuc2ve700udw171r1flgq8u,MSDIS Open Data Site,msdis-open-data-site,https://geospatialcatalog.com/msdis-open-data-site,https://data-msdis.opendata.arcgis.com/,Missouri's primary spatial data clearinghouse for distributing geospatial data layers.,"The Missouri Spatial Data Information Service (MSDIS) serves as the primary spatial data clearinghouse for Missouri. Funded by the State of Missouri Office of Geospatial Information, it operates as a Research Support Center within the University of Missouri College of Arts & Sciences. MSDIS maintains and distributes a significant collection of vector data, aerial photography, and LiDAR elevation data.",Data,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:32:45.261Z
cmiuc27ha00otw171nljzrvbg,NACJD,nacjd,https://geospatialcatalog.com/nacjd,https://www.icpsr.umich.edu/web/pages/NACJD/index.html,A national archive for criminal justice and criminology data.,"The National Archive of Criminal Justice Data (NACJD) serves as a vital resource for research in criminal justice and criminology. It provides comprehensive data services, enabling users to both discover and share valuable datasets. This initiative supports empirical research and informs policy development within the criminal justice field.",Data,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:32:15.430Z
cmiuc2mz100scw171fj2x3aic,NARWidth Data Set,narwidth-data-set,https://geospatialcatalog.com/narwidth-data-set,http://gaia.geosci.unc.edu/NARWidth/index.html,The North American River Width Data Set provides planform morphometric measurements of rivers using Landsat imagery.,"NARWidth is a geospatial data set offering planform morphometric measurements of North American rivers, derived from Landsat imagery. It includes 6.7 million georeferenced width measurements and 1.3 million flagged reservoir/lake measurements, suitable for various scientific and engineering applications like hydrologic and biogeochemical models. This data set is freely available for non-commercial scientific and educational purposes.",Data,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:32:35.398Z
cmiubzyho00i7w171md6h4b69,NASA / USGS Controlled Europa DTMs,nasa-usgs-controlled-europa-dtms,https://geospatialcatalog.com/nasa-usgs-controlled-europa-dtms,https://registry.opendata.aws/nasa-usgs-europa-dtms/,High-quality digital terrain models (DTMs) of Europa's surface derived from Galileo spacecraft imagery.,"This dataset provides stereo-derived Digital Terrain Models (DTMs) of five key sites on Jupiter's moon Europa, generated from NASA's Galileo spacecraft Solid State Imager data. These DTMs offer crucial topographical insights for understanding Europa's geology and supporting future landed missions, with manual editing for accuracy and updated pointing information for precise coordination. They are suitable for most scientific analyses, acknowledging inherent uncertainties in resolution and precision.",Data,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:30:28.427Z
cmiuc329q00vcw171x1p7vm4z,NASA Earthdata Lightning,nasa-earthdata-lightning,https://geospatialcatalog.com/nasa-earthdata-lightning,https://ghrc.nsstc.nasa.gov/lightning/dataset-info.html,"NASA’s lightning data, collected from the ground, air, and space, help scientists understand lightning patterns and predict severe weather.","This resource provides access to NASA's comprehensive lightning data, gathered from various sources including ground-based sensors, airborne platforms, and satellite observations. Scientists utilize this data to gain insights into lightning patterns and to enhance the accuracy of severe weather predictions. It serves as a vital component within the broader NASA Earthdata ecosystem.",Data,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:32:53.895Z
cmiwxkeuk000004js03pw2381,NASA Worldview,nasa-worldview,https://geospatialcatalog.com/nasa-worldview,https://worldview.earthdata.nasa.gov/,"Interactive interface for browsing full-resolution, global, daily satellite images.","This interactive interface provides full-resolution, global, daily satellite imagery, often available within three hours of observation. It supports time-critical applications such as wildfire management, air quality measurements, and weather forecasting.",Data,False,False,2025-12-08T09:09:49.276Z,2025-12-08T09:09:49.481Z
cmiuc2ca300psw171rxr3xymv,National Address Database,national-address-database,https://geospatialcatalog.com/national-address-database,https://www.transportation.gov/gis/national-address-database,"A comprehensive, nationwide dataset providing standardized address information for the United States.","The National Address Database (NAD) is a unified dataset managed by the U.S. Department of Transportation. It aims to provide a standardized, publicly available resource for addresses across the entire United States, supporting various applications requiring accurate and consistent address data.",Data,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:32:20.557Z
cmiuc2g2w00qtw171iqqh3ej6,National Conservation Easement Database,national-conservation-easement-database,https://geospatialcatalog.com/national-conservation-easement-database,https://www.conservationeasement.us/,A comprehensive public database for conservation easements across the United States.,"This database provides spatial data and information on conservation easements, allowing users to search, explore via an interactive map, and learn about conservation efforts. It serves as a central resource for understanding protected areas and land conservation initiatives.",Data|Tooling,False,False,2025-12-06T13:29:55.538Z,2025-12-10T15:58:14.330Z
cmiuc2a3q00pew171izfslonz,National Hydrography Dataset,national-hydrography-dataset,https://geospatialcatalog.com/national-hydrography-dataset,http://nhd.usgs.gov/,"The authoritative dataset representing the water drainage network of the United States, now succeeded by 3DHP.","The National Hydrography Dataset (NHD) formerly detailed the water drainage network across the U.S., including rivers, streams, lakes, and dams. As of October 1, 2023, NHD data is no longer maintained but remains available, with the 3D Hydrography Program (3DHP) now serving as the most current data source.",Data,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:32:18.901Z
cmiuc311z00uyw171gplhl7p6,National Parks & Wildlife Service,national-parks-wildlife-service,https://geospatialcatalog.com/national-parks-wildlife-service,http://www.npws.ie/mapsanddata/,"Providing access to Ireland's biodiversity, habitat, and protected site data through map viewers and open data policies.","The National Parks & Wildlife Service (NPWS) offers a dedicated portal for geospatial data related to Ireland's natural heritage. This platform provides access to crucial information on habitats, species, and protected areas, alongside detailed policies on data usage and standards. Users can explore various datasets and interactive map viewers for flora and protected sites.",Data,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:32:53.665Z
cmiuc2nve00slw171q9oq1rfk,National Wetlands Inventory,national-wetlands-inventory,https://geospatialcatalog.com/national-wetlands-inventory,https://www.fws.gov/program/national-wetlands-inventory/wetlands-data,Provides comprehensive geospatial data on wetlands across the United States for conservation and management.,"The U.S. Fish & Wildlife Service's National Wetlands Inventory offers publicly available geospatial data, maps, and information on the characteristics, extent, and status of wetlands. This resource supports wetland conservation, restoration, and management efforts by providing critical environmental insights.",Data,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:32:35.526Z
cmiuc27ha00orw171xqyngt2w,Natural England Open Data Geoportal,natural-england-open-data-geoportal,https://geospatialcatalog.com/natural-england-open-data-geoportal,https://naturalengland-defra.opendata.arcgis.com/,This is Natural England's platform for sharing geospatial data and web services.,"This is Natural England's platform for sharing geospatial data and web services. Natural England is the government’s adviser for the natural environment in England, helping to protect and restore the natural world for people to enjoy. This geoportal provides free and open access to definitive geographic products, web applications, story maps, services, and APIs, all available under the Open Government Licence v3.0 unless otherwise stated.",Data,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:32:15.462Z
cmiuc1wun00nmw171llo8drco,Natural Science Institute of Iceland,natural-science-institute-of-iceland,https://geospatialcatalog.com/natural-science-institute-of-iceland,https://www.ni.is/en/research/geoinformation/metadata-and-downloads,"Iceland's primary institute for research and data on geology, flora, and natural hazards.","The Natural Science Institute of Iceland focuses on comprehensive research and data collection across various natural sciences. It provides information on Iceland's unique geological features, diverse flora, and significant natural hazards, contributing to scientific understanding and conservation efforts.",Data,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:32:01.843Z
cmiuc2kvc00rxw171yd0c5ho1,NatureServe,natureserve-1,https://geospatialcatalog.com/natureserve-1,https://www.natureserve.org/,NatureServe provides authoritative biodiversity data and tools to guide conservation efforts across North America.,"For nearly 50 years, NatureServe has been the authoritative source for biodiversity data throughout North America. It works with a network of organizations and scientists to collect, analyze, and deliver biodiversity knowledge that informs conservation action. The organization tracks over 100,000 species and 7,000 ecosystems, offering location-specific data crucial for targeted conservation.",Companies|Data|Tooling,False,False,2025-12-12T10:25:22.359Z,2025-12-12T10:25:22.767Z
cmiubzj4800esw171fo273h55,NC OneMap,nc-onemap,https://geospatialcatalog.com/nc-onemap,https://www.nconemap.gov/,Geographic Data Serving a Statewide Community,"NC OneMap serves as a strategic resource, offering a comprehensive collection of authoritative geographic data and web services. This collaborative initiative involves numerous partners across North Carolina, including local, state, and federal government agencies, the private sector, and academia. Users can search for, browse, and download data, integrate it into applications, perform analysis with various tools, or develop new applications using its APIs.",Data|Tooling,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:30:10.504Z
cmiubzbcj00d7w171e0s1inr9,NCDOT GIS Data Layers,ncdot-gis-data-layers,https://geospatialcatalog.com/ncdot-gis-data-layers,https://connect.ncdot.gov/resources/gis/pages/gis-data-layers.aspx,Provides access to the North Carolina Department of Transportation's updated GIS data layers for infrastructure and planning.,"The NCDOT GIS Data Layers page serves as a central hub for various geospatial datasets maintained by the North Carolina Department of Transportation. It offers regularly updated information crucial for transportation planning, infrastructure management, and public access. Users can find data related to roads, rail, bridges, and administrative boundaries.",Data,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:30:00.435Z
cmiuc2gv600r0w1714s17eha9,NDOT GeoHub,ndot-geohub,https://geospatialcatalog.com/ndot-geohub,https://geohub-ndot.hub.arcgis.com/,"The Nevada Department of Transportation's public platform for exploring and downloading open transportation data, maps, and apps.","This site serves as the Nevada Department of Transportation's official GeoHub, providing authoritative transportation-themed GIS information. It offers a public platform for accessing and downloading open data, discovering applications, and engaging with NDOT's efforts to enhance Nevada's roadways.",Data|Tooling,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:32:25.501Z
cmiuc2gu400qzw171kd8elv79,Near-global 1-km freshwater variables,near-global-1-km-freshwater-variables,https://geospatialcatalog.com/near-global-1-km-freshwater-variables,http://www.earthenv.org/streams,"Global, remote-sensing supported environmental layers for assessing status and trends in biodiversity, ecosystems, and climate.","This dataset provides near-global, spatially continuous, and freshwater-specific environmental variables at 1km resolution. It offers remote-sensing supported environmental layers for assessing biodiversity, ecosystems, and climate status and trends, derived from upstream climate, topography, land cover, surface geology, and soil data.",Data|Tooling,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:32:25.500Z
cmiuc3ds800y7w171yr3uxyl2,NebraskaMap,nebraskamap,https://geospatialcatalog.com/nebraskamap,https://www.nebraskamap.gov/,Nebraska GIS Open Data Hubsite. This site allows the public to interface with data related to Nebraska.,"NebraskaMap is the official GIS Open Data Hubsite for the state of Nebraska. It provides a centralized platform for the public to access and interact with a wide array of geospatial data related to the state. The site serves as a vital resource for various applications, offering insights into Nebraska's geography and resources.",Data,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:33:08.177Z
cmiuc20gh00nsw171dbhehl9c,New Hampshire Geodata Portal,new-hampshire-geodata-portal,https://geospatialcatalog.com/new-hampshire-geodata-portal,https://new-hampshire-geodata-portal-1-nhgranit.hub.arcgis.com/,"Access authoritative GIS data, web applications, and related geospatial resources for New Hampshire.","The New Hampshire Geodata Portal, developed by NH GRANIT at UNH, provides a central hub for discovering and utilizing authoritative GIS data and related geospatial resources across New Hampshire. It offers access to various web applications and data layers, fostering partnerships with state agencies, non-profits, and the US Government to make these resources available to the public.",Data|Tooling,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:32:06.497Z
cmiuc2rfe00taw171f5hm6xoi,New Orleans District,new-orleans-district,https://geospatialcatalog.com/new-orleans-district,https://www.mvn.usace.army.mil/Missions/Engineering/Channel-Improvement-and-Stabilization-Program/2013MBMR/,Provides hydrographic survey data for channel improvement and stabilization programs.,"This is the official public website of the New Orleans District, U.S. Army Corps of Engineers, providing access to historical hydrographic survey data. The data supports channel improvement and stabilization programs, crucial for navigation and flood control along major waterways.",Data,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:32:40.195Z
cmiuc2ugd00txw171rg30w5tq,New Popular Edition Maps,new-popular-edition-maps,https://geospatialcatalog.com/new-popular-edition-maps,http://www.npemap.org.uk/,"Access and contribute to historic UK Ordnance Survey maps, enhanced with crowdsourced postcode data.","This website provides free access to the Ordnance Survey New Popular Edition maps, covering Great Britain from the 1940s. It integrates these historic basemaps with modern, crowdsourced UK postcode data, allowing users to view and contribute to a comprehensive geographic dataset. The platform emphasizes open data principles, offering postcode data for download.",Data|Tooling,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:32:45.123Z
cmiuc1w3g00new171q8leofog,New York Parcels,new-york-parcels,https://geospatialcatalog.com/new-york-parcels,https://gis.ny.gov/parcels,"Collecting, assembling, maintaining, and providing access to statewide tax parcel GIS data for New York.","This program focuses on collecting, assembling, maintaining, and providing access to statewide tax parcel GIS data for New York State. It offers public access to parcel data via direct downloads and web services, along with an assessment look-up tool.",Data|Tooling,False,False,2025-12-06T13:29:55.538Z,2026-01-05T11:13:29.235Z
cmiubzyk500i8w171untp0tir,New Zealand Elevation,new-zealand-elevation,https://geospatialcatalog.com/new-zealand-elevation,https://registry.opendata.aws/nz-elevation/,A comprehensive collection of New Zealand's publicly owned digital elevation and surface models.,"This dataset offers New Zealand's publicly owned digital elevation and surface models, freely available under an open license. It includes 1m resolution grids derived from LiDAR data, provided as Cloud Optimised GeoTIFFs (COGs) with LERC compression. Each elevation file is accompanied by STAC metadata, organized by region and survey, and regularly updated as new data is published.",Data,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:30:28.444Z
cmiuc022d00j1w17172wksh5l,NIBIS Kartenserver,nibis-kartenserver,https://geospatialcatalog.com/nibis-kartenserver,http://nibis.lbeg.de/cardomap3/,"A geospatial map server powered by cardo.Map, offering various mapping functionalities.","The NIBIS Kartenserver provides a comprehensive web mapping platform, enabling users to explore and interact with geospatial data. It offers tools for map printing, legend display, address search, and coordinate identification, alongside advanced features like measurement and elevation profiling. The platform serves as a central access point for various basemaps and thematic data layers.",Data|Tooling,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:30:33.073Z
cmiuc2k0x00rmw171jc4kcryn,NJGIN Open Data,njgin-open-data,https://geospatialcatalog.com/njgin-open-data,https://njogis-newjersey.opendata.arcgis.com/,Your Gateway to Geographic Information for New Jersey.,"The NJGIN Open Data Portal, managed by the NJ Office of GIS, provides access to a wide array of geographic information for the state of New Jersey. It serves as a central hub for exploring and utilizing geospatial datasets from various state agencies and partners, facilitating data discovery and use for the public.",Data,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:32:30.645Z
cmiuc07xj00k5w171hqykx50v,NLOG,nlog,https://geospatialcatalog.com/nlog,https://www.nlog.nl/en/data,Providing access to subsurface data and information for the Netherlands.,"NLOG (Netherlands Oil and Gas Portal) offers a comprehensive online platform for accessing geological and subsurface data for the Netherlands. It provides access to raw and interpreted data, including boreholes, seismic data, production figures, and models, primarily derived from the DINO database.",Data,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:30:42.662Z
cmiuc0aem00kzw171slgj69bb,NMPi,nmpi,https://geospatialcatalog.com/nmpi,https://marine.gov.scot/maps/nmpi,Provides access to a comprehensive catalog of marine data layers for Scotland.,"The National Marine Plan interactive (NMPi) website offers a catalog of geospatial data layers related to marine activities and environments in Scotland. Users can browse and filter various datasets, including aquaculture sites, native oyster habitats, and other marine planning information. This platform serves as a central resource for exploring and understanding Scotland's marine assets and regulatory frameworks.",Data,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:30:46.102Z
cmiuc24rv00ocw171xlm0tfyv,NOAA Coastal Lidar Data,noaa-coastal-lidar-data,https://geospatialcatalog.com/noaa-coastal-lidar-data,https://registry.opendata.aws/noaa-coastal-lidar/,"A collection of NOAA coastal lidar data, provided in Entwine Point Tiles (EPT) and LAZ formats.","This resource provides NOAA Coastal Lidar Data, a collection of lidar projects focused on U.S. coastal areas. The data, measuring 3D object locations from airborne platforms, is available in Entwine Point Tiles (EPT) and LAZ formats. It includes point clouds attributed with object type, reflection intensity, and other metadata, organized by original projects with specific coordinate reference systems.",Data,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:32:10.989Z
cmiuc2p8u00syw171vf5slzky,NOAA CoastWatch,noaa-coastwatch,https://geospatialcatalog.com/noaa-coastwatch,https://oceanwatch.noaa.gov/cwn/index.html,Access and utilize global and regional satellite data for ocean and coastal applications and environmental monitoring.,"NOAA CoastWatch provides access to global and regional satellite data for a wide range of ocean and coastal applications. This service supports research, resource management, and decision-making by offering data products and tools to understand and protect marine ecosystems and assess environmental change.",Data|Tooling,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:32:35.700Z
cmiuc2mxd00s6w171tjksgkgi,North American Environmental Atlas,north-american-environmental-atlas,https://geospatialcatalog.com/north-american-environmental-atlas,http://www.cec.org/north-american-environmental-atlas/,Go Beyond Boundaries & Work Together for #Ecosystems Protection with North American Environmental Atlas & Google Earth Tours.,"The North American Environmental Atlas provides harmonized geospatial data for Canada, Mexico, and the United States, offering a continental and regional perspective on environmental issues. It serves as a unique tool to analyze and raise awareness of shared environment and ecosystems, demonstrating their value and aiding in protection efforts. The Atlas features dozens of map layers, harmonizing geographic information across political boundaries to understand critical trends.",Data,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:32:35.372Z
cmiuc36gy00wfw17162ajtji0,North Dakota GIS Hub Data Portal,north-dakota-gis-hub-data-portal,https://geospatialcatalog.com/north-dakota-gis-hub-data-portal,https://gishubdata-ndgov.hub.arcgis.com/,"The official portal for North Dakota geospatial data and information, managed by state agency data stewards.",The North Dakota GIS Hub Data Portal serves as the central access point for geospatial data and information related to the state of North Dakota. It provides a structured repository where users can discover and utilize datasets managed and maintained by various North Dakota state agencies. This portal ensures access to authoritative and thematic geospatial resources for the public and professionals.,Data,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:32:58.752Z
cmiuc1vgw00nbw1710qagbnam,NPS DataStore,nps-datastore,https://geospatialcatalog.com/nps-datastore,https://irma.nps.gov/DataStore/,"A digital repository for the National Park Service, providing tools for managing and discovering park-related documents and datasets.","The NPS DataStore serves as a central digital repository for the National Park Service, offering robust tools for adding, organizing, and discovering documents and datasets pertinent to park resources. It supports resource management by providing access to critical information, including park boundaries, science reports, and featured content. This platform is essential for informed park planning and policy decisions.",Data|Tooling,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:31:58.640Z
cmiubzygs00i4w1719scjthj5,NSF NCAR GDEX,nsf-ncar-gdex,https://geospatialcatalog.com/nsf-ncar-gdex,https://rda.ucar.edu/datasets/ds559.0/,Providing access to a four-kilometer long-term regional hydroclimate reanalysis dataset over the conterminous United States.,"This resource offers access to the d559000 dataset, a four-kilometer long-term regional hydroclimate reanalysis over the conterminous United States (CONUS). It is hosted on the NSF NCAR Geoscience Data Exchange (GDEX), a platform dedicated to facilitating access to geoscience data. The platform provides various resources for data discovery, access, and analysis.",Data,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:30:28.424Z
cmiuc38dl00wlw171rg6i618t,NSF NEON Lidar,nsf-neon-lidar,https://geospatialcatalog.com/nsf-neon-lidar,https://www.neonscience.org/data-collection/lidar,Providing airborne lidar data and information for characterizing vegetation and surface features across U.S. ecosystems.,"This resource details the lidar data collection methods employed by NSF NEON to map vegetation height, density, and other surface characteristics over large regions. Using airborne sensors, lidar provides detailed 3D pictures of forest structure, crucial for ecological research. It highlights the advantages of active sensors like lidar for comprehensive ecosystem parameter mapping.",Data,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:33:03.171Z
cmiubzmex00fnw171djkvyjk1,NSW Environment Map Data,nsw-environment-map-data,https://geospatialcatalog.com/nsw-environment-map-data,http://mapdata.environment.nsw.gov.au,A portal for environmental mapping data from the New South Wales government.,"This website, likely operated by the New South Wales government, appears to be designed as a hub for environmental map data. While currently inaccessible due to a ""403 Forbidden"" error, its domain suggests a focus on providing geospatial information related to the environment within NSW, Australia. It is presumed to offer various datasets and mapping resources for public or professional use.",Data,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:30:14.864Z
