osm_type,osm_id,lon,lat,man_made,tower_type,operator,name,radio,mobile_phone,tags_json,tower_id
way,1144244595,101.2560915,4.1791724,tower,communication,,,UNKNOWN,,"{""building"": ""yes"", ""communication:radio_broadcast"": ""yes"", ""layer"": ""1"", ""man_made"": ""tower"", ""tower:type"": ""communication""}",MY_W1144244595
node,8221431663,101.2705406,4.1466581,tower,communication,,,UNKNOWN,,"{""man_made"": ""tower"", ""tower:type"": ""communication""}",MY_N8221431663
node,11738300326,101.2847091,3.2997203,communications_tower,,,,UNKNOWN,,"{""man_made"": ""communications_tower""}",MY_N11738300326
way,1259361634,101.3015054,5.1228761,tower,communication,,,UNKNOWN,,"{""building"": ""yes"", ""man_made"": ""tower"", ""tower:construction"": ""lattice"", ""tower:type"": ""communication""}",MY_W1259361634
node,14031280271,101.3102236,4.0037754,tower,communication,,,UNKNOWN,,"{""man_made"": ""tower"", ""tower:construction"": ""lattice"", ""tower:type"": ""communication""}",MY_N14031280271
node,12603668089,101.3357529,2.8708484,tower,communication,,,UNKNOWN,,"{""man_made"": ""tower"", ""tower:type"": ""communication""}",MY_N12603668089
node,5230359448,101.3495099,3.9144902,mast,communication,,,UNKNOWN,,"{""man_made"": ""mast"", ""tower:type"": ""communication""}",MY_N5230359448
node,8513142479,101.3506418,2.9781443,mast,communication,,,UNKNOWN,,"{""man_made"": ""mast"", ""tower:construction"": ""freestanding"", ""tower:type"": ""communication""}",MY_N8513142479
node,13331200729,101.3657673,4.4500823,mast,communication,,,UNKNOWN,yes,"{""communication:microwave"": ""yes"", ""communication:mobile_phone"": ""yes"", ""description"": ""Green colour"", ""man_made"": ""mast"", ""tower:construction"": ""lattice"", ""tower:type"": ""communication""}",MY_N13331200729
node,12988846941,101.3691001,4.4866901,tower,communication,,,UNKNOWN,,"{""man_made"": ""tower"", ""tower:type"": ""communication""}",MY_N12988846941
node,11361040488,101.3822552,4.4794395,mast,communication,,,UNKNOWN,yes,"{""communication:mobile_phone"": ""yes"", ""man_made"": ""mast"", ""tower:construction"": ""lattice"", ""tower:type"": ""communication""}",MY_N11361040488
node,4282405794,101.3826661,4.5173661,mast,communication,,Mount Brinchang TM Communication Mast,UNKNOWN,,"{""addr:city"": ""Cameron Highlands"", ""man_made"": ""mast"", ""name"": ""Mount Brinchang TM Communication Mast"", ""name:ms"": ""Menara Pemancar TM Gunung Brinchang"", ""tower:type"": ""communication""}",MY_N4282405794
node,1989261313,101.3827939,4.518853,mast,communication,,,UNKNOWN,,"{""man_made"": ""mast"", ""tower:type"": ""communication""}",MY_N1989261313
node,4688736584,101.3829283,4.5183454,mast,,,,UNKNOWN,,"{""man_made"": ""mast""}",MY_N4688736584
node,10230275358,101.393906,3.0359802,tower,communication,,,LTE,yes,"{""communication:4g"": ""yes"", ""communication:mobile_phone"": ""yes"", ""man_made"": ""tower"", ""tower:construction"": ""tower"", ""tower:type"": ""communication""}",MY_N10230275358
node,12531429458,101.3956922,2.8984348,tower,communication,,,UNKNOWN,,"{""man_made"": ""tower"", ""tower:type"": ""communication""}",MY_N12531429458
node,8659560397,101.4056566,2.9805671,mast,communication,,,UNKNOWN,,"{""man_made"": ""mast"", ""tower:construction"": ""freestanding"", ""tower:type"": ""communication""}",MY_N8659560397
way,1261862989,101.4077115,5.186471,tower,communication,,,UNKNOWN,,"{""building"": ""yes"", ""man_made"": ""tower"", ""tower:construction"": ""lattice"", ""tower:type"": ""communication""}",MY_W1261862989
node,8148777715,101.4104578,3.0229468,mast,communication,,,UNKNOWN,,"{""man_made"": ""mast"", ""tower:construction"": ""freestanding"", ""tower:type"": ""communication""}",MY_N8148777715
node,10224694924,101.4131226,3.0301894,tower,communication,,,LTE,,"{""communication:4g"": ""yes"", ""communication:gsm"": ""yes"", ""communication:mobile"": ""yes"", ""man_made"": ""tower"", ""mimics"": ""pine"", ""tower:construction"": ""steel"", ""tower:type"": ""communication""}",MY_N10224694924
node,12717364277,101.4132721,3.233874,tower,communication,,,UNKNOWN,,"{""man_made"": ""tower"", ""tower:type"": ""communication""}",MY_N12717364277
way,1258156597,101.4151416,5.5538853,tower,communication,,,UNKNOWN,,"{""building"": ""yes"", ""man_made"": ""tower"", ""tower:construction"": ""lattice"", ""tower:type"": ""communication""}",MY_W1258156597
node,8088772324,101.4170533,3.3188085,mast,communication,,,UNKNOWN,,"{""man_made"": ""mast"", ""tower:construction"": ""freestanding"", ""tower:type"": ""communication""}",MY_N8088772324
node,10230298029,101.4202602,3.0372983,tower,communication,,,LTE,yes,"{""communication:4g"": ""yes"", ""communication:mobile_phone"": ""yes"", ""man_made"": ""tower"", ""tower:construction"": ""lattice_steel"", ""tower:type"": ""communication""}",MY_N10230298029
node,12926409708,101.4223158,4.4499031,tower,communication,,,UNKNOWN,,"{""man_made"": ""tower"", ""tower:type"": ""communication""}",MY_N12926409708
node,8008855555,101.4269891,2.9840394,mast,communication,,,UNKNOWN,,"{""man_made"": ""mast"", ""tower:type"": ""communication""}",MY_N8008855555
way,1552737108,101.4280326,3.2283428,tower,communication,,,UNKNOWN,,"{""building"": ""yes"", ""man_made"": ""tower"", ""tower:type"": ""communication""}",MY_W1552737108
node,12038575594,101.4283783,3.2474462,tower,communication,,,UNKNOWN,,"{""man_made"": ""tower"", ""tower:type"": ""communication""}",MY_N12038575594
node,8490772188,101.4340492,3.0143047,mast,communication,,,UNKNOWN,,"{""man_made"": ""mast"", ""tower:construction"": ""freestanding"", ""tower:type"": ""communication""}",MY_N8490772188
node,8201683420,101.4382629,3.1185347,mast,communication,,,UNKNOWN,,"{""man_made"": ""mast"", ""tower:construction"": ""freestanding"", ""tower:type"": ""communication""}",MY_N8201683420
node,8202178174,101.4408392,3.1300524,tower,communication,,,UNKNOWN,,"{""man_made"": ""tower"", ""tower:construction"": ""lattice"", ""tower:type"": ""communication""}",MY_N8202178174
node,12927458268,101.443497,3.0217755,tower,communication,,,UNKNOWN,,"{""man_made"": ""tower"", ""tower:type"": ""communication""}",MY_N12927458268
node,8009459244,101.4479186,3.009932,mast,communication,,,UNKNOWN,,"{""man_made"": ""mast"", ""tower:type"": ""communication""}",MY_N8009459244
node,8487785684,101.4485183,3.0211964,communications_tower,communication,,,UNKNOWN,,"{""man_made"": ""communications_tower"", ""tower:construction"": ""lattice"", ""tower:type"": ""communication""}",MY_N8487785684
node,8487785683,101.4488617,3.0218741,communications_tower,communication,,,UNKNOWN,,"{""man_made"": ""communications_tower"", ""tower:construction"": ""lattice"", ""tower:type"": ""communication""}",MY_N8487785683
node,8006989819,101.4525221,3.0335252,mast,communication,,,UNKNOWN,,"{""man_made"": ""mast"", ""tower:type"": ""communication""}",MY_N8006989819
node,8125185377,101.4819776,3.0543327,mast,communication,,,UNKNOWN,,"{""man_made"": ""mast"", ""tower:construction"": ""freestanding"", ""tower:type"": ""communication""}",MY_N8125185377
node,8044656639,101.4824179,2.8942315,tower,communication,,,UNKNOWN,,"{""man_made"": ""tower"", ""tower:type"": ""communication""}",MY_N8044656639
node,8148264450,101.4851573,3.0729033,mast,communication,,,UNKNOWN,,"{""man_made"": ""mast"", ""tower:construction"": ""freestanding"", ""tower:type"": ""communication""}",MY_N8148264450
node,10317040484,101.4888856,3.0528235,communications_tower,communication,,,UNKNOWN,,"{""man_made"": ""communications_tower"", ""tower:type"": ""communication""}",MY_N10317040484
node,8044687304,101.48895,2.8873091,tower,communication,,,UNKNOWN,,"{""man_made"": ""tower"", ""tower:type"": ""communication""}",MY_N8044687304
node,8044671936,101.4915731,2.885664,mast,communication,,,UNKNOWN,,"{""man_made"": ""mast"", ""tower:type"": ""communication""}",MY_N8044671936
node,8044156760,101.4919195,2.9325889,tower,communication,,,UNKNOWN,,"{""man_made"": ""tower"", ""tower:type"": ""communication""}",MY_N8044156760
node,10923563956,101.4927949,3.2281344,tower,communication,,,UNKNOWN,,"{""man_made"": ""tower"", ""tower:type"": ""communication""}",MY_N10923563956
node,8143719855,101.4937015,3.1359177,tower,communication,,,UNKNOWN,,"{""man_made"": ""tower"", ""tower:construction"": ""lattice"", ""tower:type"": ""communication""}",MY_N8143719855
node,5599579030,101.4989947,3.0127015,mast,communication,,,UNKNOWN,,"{""man_made"": ""mast"", ""tower:construction"": ""lattice"", ""tower:type"": ""communication""}",MY_N5599579030
node,8281177692,101.4993864,3.0122556,mast,communication,,,UNKNOWN,,"{""man_made"": ""mast"", ""tower:construction"": ""freestanding"", ""tower:type"": ""communication""}",MY_N8281177692
node,10672756622,101.5046999,2.9808658,tower,communication,,,UNKNOWN,,"{""man_made"": ""tower"", ""tower:type"": ""communication""}",MY_N10672756622
node,8044980541,101.5084349,2.9118907,mast,communication,,,UNKNOWN,,"{""man_made"": ""mast"", ""tower:type"": ""communication""}",MY_N8044980541
node,403749609,101.512226,3.0779359,mast,,,TM,UNKNOWN,,"{""man_made"": ""mast"", ""name"": ""TM""}",MY_N403749609
node,5453636981,101.5127003,3.0155261,mast,communication,,,UNKNOWN,yes,"{""communication:mobile_phone"": ""yes"", ""man_made"": ""mast"", ""tower:construction"": ""mast"", ""tower:type"": ""communication""}",MY_N5453636981
node,4069889954,101.5146636,2.9127073,tower,communication,,,UNKNOWN,,"{""man_made"": ""tower"", ""tower:type"": ""communication""}",MY_N4069889954
node,4749127191,101.5179796,3.0252931,mast,communication,,,UNKNOWN,,"{""man_made"": ""mast"", ""tower:construction"": ""mast"", ""tower:type"": ""communication""}",MY_N4749127191
node,8044342361,101.5189136,2.9942926,mast,communication,,,UNKNOWN,,"{""man_made"": ""mast"", ""tower:type"": ""communication""}",MY_N8044342361
node,12042056319,101.5191062,3.6621806,mast,communication,,,UNKNOWN,,"{""man_made"": ""mast"", ""tower:type"": ""communication""}",MY_N12042056319
way,972995057,101.5197361,3.6840553,tower,communication,,,UNKNOWN,,"{""building"": ""yes"", ""man_made"": ""tower"", ""tower:type"": ""communication""}",MY_W972995057
node,5788369100,101.5202567,3.3755904,tower,communication,,,UNKNOWN,,"{""man_made"": ""tower"", ""tower:type"": ""communication""}",MY_N5788369100
node,5788369099,101.5206939,3.3744498,tower,communication,,,UNKNOWN,,"{""man_made"": ""tower"", ""tower:type"": ""communication""}",MY_N5788369099
node,8089011204,101.5207985,3.6820216,tower,communication,,,UNKNOWN,,"{""man_made"": ""tower"", ""tower:construction"": ""lattice"", ""tower:type"": ""communication""}",MY_N8089011204
way,1230312032,101.5225305,3.0930128,tower,communication,,,UNKNOWN,,"{""man_made"": ""tower"", ""tower:construction"": ""lattice"", ""tower:type"": ""communication""}",MY_W1230312032
node,4124017619,101.5237033,3.0285874,mast,,,,UNKNOWN,,"{""advertising"": ""billboard"", ""man_made"": ""mast""}",MY_N4124017619
node,4225703452,101.5240938,3.0271881,mast,,,,UNKNOWN,,"{""advertising"": ""billboard"", ""man_made"": ""mast""}",MY_N4225703452
node,4124017453,101.5282178,3.0277028,mast,,,,UNKNOWN,,"{""advertising"": ""billboard"", ""man_made"": ""mast""}",MY_N4124017453
node,4124017454,101.5288728,3.0294731,mast,,,,UNKNOWN,,"{""advertising"": ""billboard"", ""man_made"": ""mast""}",MY_N4124017454
node,4124069725,101.5302446,3.0267335,mast,,,,UNKNOWN,,"{""advertising"": ""billboard"", ""man_made"": ""mast""}",MY_N4124069725
node,4124069726,101.5318482,3.0236466,mast,,,,UNKNOWN,,"{""advertising"": ""billboard"", ""man_made"": ""mast""}",MY_N4124069726
way,1364627838,101.5320779,3.4975494,tower,communication,,,UNKNOWN,,"{""man_made"": ""tower"", ""tower:construction"": ""lattice"", ""tower:type"": ""communication""}",MY_W1364627838
node,8385914978,101.532643,3.0524048,tower,communication,,,UNKNOWN,,"{""man_made"": ""tower"", ""tower:type"": ""communication""}",MY_N8385914978
node,4124069727,101.5330568,3.0180117,mast,,,,UNKNOWN,,"{""advertising"": ""billboard"", ""man_made"": ""mast""}",MY_N4124069727
node,4124069728,101.5357823,3.0143691,mast,,,,UNKNOWN,,"{""advertising"": ""billboard"", ""man_made"": ""mast""}",MY_N4124069728
node,8141381598,101.536016,3.1809599,mast,communication,,,UNKNOWN,,"{""man_made"": ""mast"", ""tower:construction"": ""freestanding"", ""tower:type"": ""communication""}",MY_N8141381598
node,4124069729,101.5368766,3.0141608,mast,,,,UNKNOWN,,"{""advertising"": ""billboard"", ""man_made"": ""mast""}",MY_N4124069729
node,11358783333,101.5373316,3.0203822,tower,communication,,,UNKNOWN,,"{""man_made"": ""tower"", ""tower:type"": ""communication""}",MY_N11358783333
node,4124069730,101.5379754,3.0186893,mast,,,,UNKNOWN,,"{""advertising"": ""billboard"", ""man_made"": ""mast""}",MY_N4124069730
node,11975720519,101.5428187,3.1812346,mast,lighting,,,UNKNOWN,,"{""man_made"": ""mast"", ""tower:type"": ""lighting""}",MY_N11975720519
way,1258179518,101.5432011,5.6052323,tower,communication,,,UNKNOWN,,"{""building"": ""yes"", ""man_made"": ""tower"", ""tower:construction"": ""lattice"", ""tower:type"": ""communication""}",MY_W1258179518
way,1286305455,101.5440788,3.2552759,tower,communication,,,UNKNOWN,,"{""man_made"": ""tower"", ""tower:construction"": ""lattice"", ""tower:type"": ""communication""}",MY_W1286305455
way,1286305456,101.5442321,3.254675,tower,communication,,,UNKNOWN,,"{""man_made"": ""tower"", ""tower:construction"": ""lattice"", ""tower:type"": ""communication""}",MY_W1286305456
node,8141531800,101.5442839,3.179511,mast,communication,,,UNKNOWN,,"{""man_made"": ""mast"", ""tower:construction"": ""freestanding"", ""tower:type"": ""communication""}",MY_N8141531800
way,1286305457,101.5450385,3.2538942,tower,communication,,,UNKNOWN,,"{""man_made"": ""tower"", ""tower:construction"": ""lattice"", ""tower:type"": ""communication""}",MY_W1286305457
node,5462691797,101.546995,3.2545961,mast,,,,UNKNOWN,,"{""man_made"": ""mast"", ""tower:construction"": ""lattice""}",MY_N5462691797
node,412048097,101.5547983,3.0504149,mast,,,,UNKNOWN,,"{""man_made"": ""mast""}",MY_N412048097
node,412048098,101.5577263,3.0467956,mast,,,,UNKNOWN,,"{""man_made"": ""mast""}",MY_N412048098
node,13886055362,101.5593291,2.6624201,mast,communication,,,UNKNOWN,,"{""man_made"": ""mast"", ""tower:type"": ""communication""}",MY_N13886055362
node,8082097597,101.5596987,3.3989981,mast,communication,,,UNKNOWN,,"{""man_made"": ""mast"", ""tower:type"": ""communication""}",MY_N8082097597
node,11853239841,101.5601282,3.0756348,mast,communication,,,UNKNOWN,,"{""communication:television"": ""yes"", ""man_made"": ""mast"", ""tower:type"": ""communication""}",MY_N11853239841
node,11403863828,101.5614581,3.0168439,tower,communication,,,UNKNOWN,,"{""man_made"": ""tower"", ""tower:type"": ""communication""}",MY_N11403863828
node,8119252103,101.5663438,2.9799845,mast,communication,,,UNKNOWN,,"{""man_made"": ""mast"", ""tower:construction"": ""freestanding"", ""tower:type"": ""communication""}",MY_N8119252103
node,8004289377,101.5750685,3.3174348,tower,communication,,,LTE,,"{""communication:3G"": ""yes"", ""communication:4G"": ""yes"", ""communication:lte"": ""yes"", ""man_made"": ""tower"", ""tower:construction"": ""freestanding"", ""tower:type"": ""communication""}",MY_N8004289377
node,9498642399,101.5780582,3.3146521,mast,communication,,,LTE,,"{""communication:3G"": ""yes"", ""communication:4G"": ""yes"", ""communication:lte"": ""yes"", ""man_made"": ""mast"", ""mimics"": ""flagpole"", ""tower:construction"": ""freestanding"", ""tower:type"": ""communication""}",MY_N9498642399
node,12133717335,101.5821508,3.2057819,tower,communication,,,UNKNOWN,,"{""man_made"": ""tower"", ""tower:type"": ""communication""}",MY_N12133717335
node,8114405464,101.5844024,3.3086194,mast,communication,,,LTE,,"{""communication:3G"": ""yes"", ""communication:4G"": ""yes"", ""communication:lte"": ""yes"", ""man_made"": ""mast"", ""tower:construction"": ""freestanding"", ""tower:type"": ""communication""}",MY_N8114405464
node,8081694353,101.5848136,3.4155369,mast,communication,,,UNKNOWN,,"{""man_made"": ""mast"", ""tower:type"": ""communication""}",MY_N8081694353
node,12366513311,101.5856225,3.1142316,tower,communication,,,UNKNOWN,,"{""man_made"": ""tower"", ""tower:type"": ""communication""}",MY_N12366513311
node,12366513312,101.5897492,3.1125047,tower,communication,,,UNKNOWN,,"{""man_made"": ""tower"", ""tower:type"": ""communication""}",MY_N12366513312
node,1982558019,101.5926442,3.0763002,communications_tower,,,,UNKNOWN,,"{""man_made"": ""communications_tower""}",MY_N1982558019
node,13763999844,101.5977962,3.1201172,mast,communication,,,UNKNOWN,yes,"{""communication:mobile_phone"": ""yes"", ""man_made"": ""mast"", ""tower:construction"": ""lattice"", ""tower:type"": ""communication""}",MY_N13763999844
node,13103629668,101.6069296,3.0585177,mast,lighting,,,UNKNOWN,,"{""man_made"": ""mast"", ""tower:construction"": ""freestanding"", ""tower:type"": ""lighting""}",MY_N13103629668
node,13103629669,101.6080897,3.0594806,mast,lighting,,,UNKNOWN,,"{""man_made"": ""mast"", ""tower:construction"": ""freestanding"", ""tower:type"": ""lighting""}",MY_N13103629669
